"dimBoot1","dimBoot2","dimBoot3","GROUP","Sex","IDENT_SUBID"
-0.897573362678187,1.09994314875843,0.217008064922793,"PI","female","PA152_V1"
-0.99200577073789,-0.62503684282131,-0.102100842404683,"DA","male","PA153_V1"
5.64452280599652,-0.600379658040981,0.401771373331333,"DA","female","PA154_V1"
4.68585901359014,-1.39848654141141,0.830270238646308,"DA","male","PA155_V1"
-0.0873537883541436,1.73459341845896,0.324996022341557,"PI","male","PA156_V1"
-0.0872050554573161,1.75266392307971,0.326910643620213,"PI","female","PA157_V1"
-1.33676381450249,0.110256583673788,-0.0192957141909752,"DA","female","PA158_V1"
6.2036752702126,0.17614428510075,0.372916378062565,"DA","female","PA159_V1"
8.15889660846816,-1.35209182194306,-0.0455130301477713,"DA","male","PA160_V1"
-1.503562349523,0.587071899079367,0.0774642115788935,"PI","female","PA162_V1"
